Project Name,Package Name,Class Name,Class Type,Class Visibilty,Is Abstract,Is Static,Is Final,Is Interface,Extends,Implements,Children,Fields,Methods,Overrides,Static Methods,final Methods , Abstract Methods
PMD,net.sourceforge.pmd,AbstractRule,1,1,1,0,0,false,JavaParserVisitorAdapter ,Rule ,0 ,name: String properties: Properties message: String description: String example: String m_include: boolean m_priority: int ,getDescription{ Params :  Returns : String} setDescription{ Params : String Returns : void} getExample{ Params :  Returns : String} setExample{ Params : String Returns : void} hasProperty{ Params : String Returns : boolean} addProperty{ Params : String,String Returns : void} getDoubleProperty{ Params : String Returns : double} getIntProperty{ Params : String Returns : int} getBooleanProperty{ Params : String Returns : boolean} getStringProperty{ Params : String Returns : String} getName{ Params :  Returns : String} setName{ Params : String Returns : void} getMessage{ Params :  Returns : String} setMessage{ Params : String Returns : void} equals{ Params : Object Returns : boolean} hashCode{ Params :  Returns : int} visitAll{ Params : List,RuleContext Returns : void} apply{ Params : List,RuleContext Returns : void} createRuleViolation{ Params : RuleContext,int Returns : RuleViolation} createRuleViolation{ Params : RuleContext,int,String Returns : RuleViolation} getProperties{ Params :  Returns : Properties} include{ Params :  Returns : boolean} setInclude{ Params : boolean Returns : void} getPriority{ Params :  Returns : int} getPriorityName{ Params :  Returns : String} setPriority{ Params : int Returns : void} ,,,,
PMD,net.sourceforge.pmd.ant,Formatter,1,1,0,0,0,false,0 ,0 ,0 ,renderer: Renderer toFile: File ,setType{ Params : String Returns : void} setToFile{ Params : File Returns : void} getRenderer{ Params :  Returns : Renderer} isToFileNull{ Params :  Returns : boolean} getToFileWriter{ Params : String Returns : Writer} toString{ Params :  Returns : String} ,,,,
PMD,net.sourceforge.pmd.ant,PMDTask,1,1,0,0,0,false,Task ,0 ,0 ,classpath: Path formatters: List filesets: List shortFilenames: boolean printToConsole: boolean ruleSetFiles: String encoding: String failOnError: boolean failOnRuleViolation: boolean targetJDK13: boolean failuresPropertyName: String EOL: String ,setShortFilenames{ Params : boolean Returns : void} setTargetJDK13{ Params : boolean Returns : void} setFailOnError{ Params : boolean Returns : void} setFailOnRuleViolation{ Params : boolean Returns : void} setPrintToConsole{ Params : boolean Returns : void} setRuleSetFiles{ Params : String Returns : void} setEncoding{ Params : String Returns : void} setFailuresPropertyName{ Params : String Returns : void} addFileset{ Params : FileSet Returns : void} addFormatter{ Params : Formatter Returns : void} setClasspath{ Params : Path Returns : void} getClasspath{ Params :  Returns : Path} createClasspath{ Params :  Returns : Path} setClasspathRef{ Params : Reference Returns : void} execute{ Params :  Returns : void} logRulesUsed{ Params : RuleSet Returns : void} validate{ Params :  Returns : void} createLongClasspath{ Params :  Returns : Path} ,,,,
PMD,net.sourceforge.pmd.ast,AccessFlags,2,1,0,0,0,true,Task ,0 ,0 ,ACC_PUBLIC: short ACC_PRIVATE: short ACC_PROTECTED: short ACC_STATIC: short ACC_FINAL: short ACC_SYNCHRONIZED: short ACC_VOLATILE: short ACC_TRANSIENT: short ACC_NATIVE: short ACC_INTERFACE: short ACC_ABSTRACT: short ACC_STRICT: short ACC_SUPER: short ,,,,,
PMD,net.sourceforge.pmd.ast,AccessNode,1,1,0,0,0,false,SimpleNode ,AccessFlags ,0 ,accessFlags: short ,setPublic{ Params :  Returns : void} isPublic{ Params :  Returns : boolean} setPrivate{ Params :  Returns : void} isPrivate{ Params :  Returns : boolean} setProtected{ Params :  Returns : void} isProtected{ Params :  Returns : boolean} setStatic{ Params :  Returns : void} isStatic{ Params :  Returns : boolean} setFinal{ Params :  Returns : void} isFinal{ Params :  Returns : boolean} setSynchronized{ Params :  Returns : void} isSynchronized{ Params :  Returns : boolean} setVolatile{ Params :  Returns : void} isVolatile{ Params :  Returns : boolean} setTransient{ Params :  Returns : void} isTransient{ Params :  Returns : boolean} setNative{ Params :  Returns : void} isNative{ Params :  Returns : boolean} setInterface{ Params :  Returns : void} isInterface{ Params :  Returns : boolean} setAbstract{ Params :  Returns : void} isAbstract{ Params :  Returns : boolean} setStrict{ Params :  Returns : void} isStrict{ Params :  Returns : boolean} setSuper{ Params :  Returns : void} isSuper{ Params :  Returns : boolean} isPackagePrivate{ Params :  Returns : boolean} collectDumpedModifiers{ Params : String Returns : String} ,,,,
PMD,test.net.sourceforge.pmd.rules,BooleanInstantiationRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,ClassNamingConventionsRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,CloseConnectionRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,ConstructorCallsOverridableMethodRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String TEST7: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,CouplingBetweenObjectsRuleTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,TEST1: String TEST2: String rule: Rule ,setUp{ Params :  Returns : void} testSimpleBad{ Params :  Returns : void} testSimpleOK{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,CyclomaticComplexityRuleTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,rule: CyclomaticComplexityRule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testOneMethod{ Params :  Returns : void} testNastyComplicatedMethod{ Params :  Returns : void} testConstructor{ Params :  Returns : void} testLessComplicatedThanReportLevel{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,DefaultLabelNotLastInSwitchStmtRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.design,DesignRulesTests,1,1,0,0,0,false,0 ,0 ,0 ,,suite{ Params :  Returns : Test} ,,suite ,,
PMD,test.net.sourceforge.pmd.rules.design,EmptyStatementNotInLoopRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.design,ExceptionAsFlowControlRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.design,LongClassRuleTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,TEST0: String TEST1: String ,getIUT{ Params :  Returns : LongClassRule} testShortClass{ Params :  Returns : void} testLongClass{ Params :  Returns : void} testLongClassWithLongerTest{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.design,LongMethodRuleTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String TEST4: String ,getIUT{ Params :  Returns : LongMethodRule} testShortMethod{ Params :  Returns : void} testReallyLongMethod{ Params :  Returns : void} testReallyLongMethodWithLongerRange{ Params :  Returns : void} testNotQuiteLongMethod{ Params :  Returns : void} testLongMethod{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.design,LongParameterListRuleTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,TEST1: String TEST2: String ,getIUT{ Params :  Returns : LongParameterListRule} testShortMethod{ Params :  Returns : void} testOneLongMethod{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.design,LooseCouplingRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: LooseCouplingRule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String TEST7: String TEST8: String TEST9: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.design,NullAssignmentRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String TEST4: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.design,OnlyOneReturnRuleTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String ,testTwoReturns{ Params :  Returns : void} testOneReturn{ Params :  Returns : void} testNoReturns{ Params :  Returns : void} testVoidRtn{ Params :  Returns : void} testFinally{ Params :  Returns : void} testReturnInsideAnonymousInnerClass{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.design,PositionalIteratorRuleTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String ,test1{ Params :  Returns : void} test2{ Params :  Returns : void} test3{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.design,SwitchDensityTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String ,getIUT{ Params :  Returns : SwitchDensityRule} testSD1{ Params :  Returns : void} testSD2{ Params :  Returns : void} testSD3{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.design,UseSingletonRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,ReportListener ,0 ,callbacks: int TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String TEST7: String ,testAll{ Params :  Returns : void} testResetState{ Params :  Returns : void} ruleViolationAdded{ Params : RuleViolation Returns : void} metricAdded{ Params : Metric Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,DontImportJavaLangRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,DontImportSunRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,DoubleCheckedLockingRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,DuplicateImportsRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: DuplicateImportsRule TEST1: String TEST2: String TEST3: String TEST4: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,EmptyCatchBlockRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String TEST7: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,EmptyFinalizerRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,EmptyFinallyBlockRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,EmptyIfStmtRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,EmptyStaticInitializerRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,EmptySwitchStmtRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,EmptySynchronizedBlockRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,EmptyTryBlockRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,EmptyWhileStmtRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,ExcessiveImportsRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,ExcessivePublicCountRuleTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,rule: ExcessivePublicCountRule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testSimpleOK{ Params :  Returns : void} testSimpleBad{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,FinalFieldCouldBeStaticRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.finalize,ExplicitCallToFinalizeRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.finalize,FinalizeDoesNotCallSuperFinalizeRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.finalize,FinalizeOnlyCallsSuperFinalizeRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.finalize,FinalizeOverloadedRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,FinalizeShouldBeProtectedRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,ForLoopShouldBeWhileLoopRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,ForLoopsMustUseBracesRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,IdempotentOperationsRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,IfElseStmtsMustUseBracesRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,IfStmtsMustUseBracesRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,ImportFromSamePackageRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,JumbledIncrementerRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.junit,JUnitAssertionsShouldIncludeMessageRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String TEST7: String TEST8: String TEST9: String TEST10: String TEST11: String ,testAll{ Params :  Returns : void} testAssertEqualsOK{ Params :  Returns : void} testAssertEqualsBad{ Params :  Returns : void} testAssertTrueOK{ Params :  Returns : void} testAssertTrueBad{ Params :  Returns : void} testAssertNullOK{ Params :  Returns : void} testAssertNullBad{ Params :  Returns : void} testAssertSameOK{ Params :  Returns : void} testAssertSameBad{ Params :  Returns : void} testAssertNotNullOK{ Params :  Returns : void} testAssertNotNullBad{ Params :  Returns : void} testFindBug{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.junit,JUnitRulesTests,1,1,0,0,0,false,0 ,0 ,0 ,,suite{ Params :  Returns : Test} ,,suite ,,
PMD,test.net.sourceforge.pmd.rules.junit,JUnitSpellingRuleTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String ,setUp{ Params :  Returns : void} testSetupMisspellings1{ Params :  Returns : void} testTeardownMisspellings{ Params :  Returns : void} testMethodsSpelledOK{ Params :  Returns : void} testUnrelatedMethods{ Params :  Returns : void} testMethodWithParams{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.junit,JUnitStaticSuiteRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,LongVariableRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,MethodNamingConventionsRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,MethodWithSameNameAsEnclosingClassRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,NonCaseLabelInSwitchStatementRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,NonStaticInitializerRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,OptimizableToArrayCallRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,OverrideBothEqualsAndHashcodeRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String TEST7: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,ProperCloneImplementationRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,ReturnFromFinallyBlockTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,RulesTests,1,1,0,0,0,false,0 ,0 ,0 ,,suite{ Params :  Returns : Test} ,,suite ,,
PMD,test.net.sourceforge.pmd.rules,ShortMethodNameRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,ShortVariableRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,SimplifyBooleanExpressionsRuleTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testInFieldAssignment{ Params :  Returns : void} testInMethodBody{ Params :  Returns : void} testOK{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,SimplifyBooleanReturnsRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.strictexception,AvoidCatchingNPERuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.strictexception,AvoidCatchingThrowableRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.strictexception,AvoidThrowingCertainExceptionTypesRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.strictexception,ExceptionSignatureDeclarationRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules.strictexception,ExceptionTypeCheckingRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,StringInstantiationRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,StringToStringRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,SuspiciousHashcodeMethodNameRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,SuspiciousOctalEscapeRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,TEST1: String TEST2: String ,testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,SwitchStmtsShouldHaveDefaultRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,UnconditionalIfStatementRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,UnnecessaryConstructorRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String TEST7: String TEST8: String TEST9: String TEST10: String TEST11: String TEST12: String TEST13: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,UnnecessaryReturnTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,UnnecessaryTemporariesRuleTest,1,1,0,0,0,false,RuleTst ,0 ,0 ,TEST1: String ,testSimple{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,UnusedFormalParameterRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: UnusedFormalParameterRule TEST1: String TEST2: String TEST3: String TEST4: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,UnusedImportsRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: UnusedImportsRule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,UnusedLocalVariableTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: UnusedLocalVariableRule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String TEST7: String TEST8: String TEST9: String TEST10: String TEST11: String TEST12: String TEST13: String TEST14: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
PMD,test.net.sourceforge.pmd.rules,UnusedModifierRuleTest,1,1,0,0,0,false,SimpleAggregatorTst ,0 ,0 ,rule: Rule TEST1: String TEST2: String TEST3: String TEST4: String TEST5: String TEST6: String TEST7: String TEST8: String TEST9: String TEST10: String TEST11: String TEST12: String TEST13: String TEST14: String TEST15: String TEST16: String TEST17: String TEST18: String TEST19: String ,setUp{ Params :  Returns : void} testAll{ Params :  Returns : void} ,,,,
